departamento_residencia,provincia_residencia,anio_min,evento,grupo_etario,sepi_min,cantidad
Iriondo,Santa Fe,2024,Dengue,De 45 a 65 años,4,1
Iriondo,Santa Fe,2024,Dengue,De 2 a 4 años,10,1
Iriondo,Santa Fe,2024,Dengue,De 5 a 9 años,10,8
Iriondo,Santa Fe,2024,Dengue,De 5 a 9 años,13,2
Iriondo,Santa Fe,2024,Dengue,De 10 a 14 años,17,8
Iriondo,Santa Fe,2024,Dengue,De 10 a 14 años,2,1
Iriondo,Santa Fe,2024,Dengue,De 10 a 14 años,5,1
Iriondo,Santa Fe,2024,Dengue,De 15 a 19 años,10,8
Iriondo,Santa Fe,2024,Dengue,De 15 a 19 años,11,18
Iriondo,Santa Fe,2024,Dengue,De 20 a 24 años,16,4
Iriondo,Santa Fe,2024,Dengue,De 20 a 24 años,19,1
Iriondo,Santa Fe,2024,Dengue,De 20 a 24 años,5,1
La Capital,Santa Fe,2024,Dengue,De 35 a 44 años,7,59
La Capital,Santa Fe,2024,Dengue,De 45 a 65 años,1,2
La Capital,Santa Fe,2024,Dengue,De 45 a 65 años,15,161
La Capital,Santa Fe,2024,Dengue,De 45 a 65 años,18,25
La Capital,Santa Fe,2024,Dengue,Mayores de 65 años,13,41
La Capital,Santa Fe,2024,Dengue,Posneonato (29 hasta 365 días),11,1
La Capital,Santa Fe,2024,Dengue,Posneonato (29 hasta 365 días),12,1
La Capital,Santa Fe,2024,Dengue,De 5 a 9 años,14,55
La Capital,Santa Fe,2024,Dengue,De 10 a 14 años,25,1
La Capital,Santa Fe,2024,Dengue,De 10 a 14 años,5,10
La Capital,Santa Fe,2024,Dengue,De 20 a 24 años,17,68
La Capital,Santa Fe,2024,Dengue,De 20 a 24 años,19,4
La Capital,Santa Fe,2024,Dengue,De 25 a 34 años,1,5
La Capital,Santa Fe,2024,Dengue,De 25 a 34 años,14,149
La Capital,Santa Fe,2024,Dengue,De 25 a 34 años,18,19
Las Colonias,Santa Fe,2024,Dengue,De 45 a 65 años,9,65
Las Colonias,Santa Fe,2024,Dengue,Mayores de 65 años,10,21
Las Colonias,Santa Fe,2024,Dengue,De 2 a 4 años,12,5
Las Colonias,Santa Fe,2024,Dengue,De 2 a 4 años,19,1
Las Colonias,Santa Fe,2024,Dengue,De 2 a 4 años,9,2
Las Colonias,Santa Fe,2024,Dengue,De 5 a 9 años,12,20
Las Colonias,Santa Fe,2024,Dengue,De 5 a 9 años,15,19
Las Colonias,Santa Fe,2024,Dengue,De 5 a 9 años,9,2
Las Colonias,Santa Fe,2024,Dengue,De 20 a 24 años,3,2
9 de Julio,Santa Fe,2024,Dengue,De 35 a 44 años,6,8
9 de Julio,Santa Fe,2024,Dengue,De 45 a 65 años,9,47
9 de Julio,Santa Fe,2024,Dengue,Mayores de 65 años,14,3
9 de Julio,Santa Fe,2024,Dengue,Mayores de 65 años,9,4
9 de Julio,Santa Fe,2024,Dengue,Posneonato (29 hasta 365 días),12,1
9 de Julio,Santa Fe,2024,Dengue,De 2 a 4 años,14,5
9 de Julio,Santa Fe,2024,Dengue,De 5 a 9 años,14,4
9 de Julio,Santa Fe,2024,Dengue,De 5 a 9 años,9,7
9 de Julio,Santa Fe,2024,Dengue,De 10 a 14 años,8,9
9 de Julio,Santa Fe,2024,Dengue,De 15 a 19 años,9,18
9 de Julio,Santa Fe,2024,Dengue,De 20 a 24 años,5,4
9 de Julio,Santa Fe,2024,Dengue,De 20 a 24 años,7,6
9 de Julio,Santa Fe,2024,Dengue,De 25 a 34 años,12,28
9 de Julio,Santa Fe,2024,Dengue,De 25 a 34 años,15,12
General Güemes,Salta,2024,Dengue,De 15 a 19 años,11,4
General Güemes,Salta,2024,Dengue,De 20 a 24 años,16,1
General Güemes,Salta,2024,Dengue,De 20 a 24 años,17,1
Grl. José de San Martín,Salta,2024,Dengue,De 35 a 44 años,15,10
Grl. José de San Martín,Salta,2024,Dengue,De 35 a 44 años,18,4
Grl. José de San Martín,Salta,2024,Dengue,De 45 a 65 años,1,1
Grl. José de San Martín,Salta,2024,Dengue,Mayores de 65 años,10,1
Grl. José de San Martín,Salta,2024,Dengue,Mayores de 65 años,11,2
Grl. José de San Martín,Salta,2024,Dengue,Mayores de 65 años,8,1
Grl. José de San Martín,Salta,2024,Dengue,De 13 a 24 meses,14,1
Grl. José de San Martín,Salta,2024,Dengue,De 5 a 9 años,11,1
Grl. José de San Martín,Salta,2024,Dengue,De 10 a 14 años,13,1
Grl. José de San Martín,Salta,2024,Dengue,De 15 a 19 años,12,3
Grl. José de San Martín,Salta,2024,Dengue,De 20 a 24 años,13,1
Grl. José de San Martín,Salta,2024,Dengue,De 20 a 24 años,7,1
Grl. José de San Martín,Salta,2024,Dengue,De 25 a 34 años,14,8
Grl. José de San Martín,Salta,2024,Dengue,De 25 a 34 años,20,1
Guachipas,Salta,2024,Dengue,De 10 a 14 años,19,1
Guachipas,Salta,2024,Dengue,De 25 a 34 años,13,3
La Caldera,Salta,2024,Dengue,De 35 a 44 años,9,1
La Caldera,Salta,2024,Dengue,De 45 a 65 años,14,2
La Caldera,Salta,2024,Dengue,De 25 a 34 años,14,5
La Caldera,Salta,2024,Dengue,De 25 a 34 años,9,1
La Candelaria,Salta,2024,Dengue,De 5 a 9 años,14,1
La Candelaria,Salta,2024,Dengue,De 15 a 19 años,10,1
La Candelaria,Salta,2024,Dengue,De 15 a 19 años,11,1
La Candelaria,Salta,2024,Dengue,De 20 a 24 años,17,1
La Viña,Salta,2024,Dengue,De 45 a 65 años,12,2
La Viña,Salta,2024,Dengue,De 45 a 65 años,14,3
La Viña,Salta,2024,Dengue,De 5 a 9 años,12,1
La Viña,Salta,2024,Dengue,De 10 a 14 años,16,1
La Viña,Salta,2024,Dengue,De 20 a 24 años,16,1
La Viña,Salta,2024,Dengue,De 20 a 24 años,19,1
Los Andes,Salta,2024,Dengue,De 15 a 19 años,13,1
Metán,Salta,2024,Dengue,De 35 a 44 años,13,65
Metán,Salta,2024,Dengue,De 35 a 44 años,6,2
Metán,Salta,2024,Dengue,De 45 a 65 años,17,27
Metán,Salta,2024,Dengue,De 45 a 65 años,6,8
Metán,Salta,2024,Dengue,Mayores de 65 años,5,1
Metán,Salta,2024,Dengue,De 2 a 4 años,11,11
Metán,Salta,2024,Dengue,De 5 a 9 años,13,56
Metán,Salta,2024,Dengue,De 10 a 14 años,18,9
Metán,Salta,2024,Dengue,De 10 a 14 años,23,1
Metán,Salta,2024,Dengue,De 10 a 14 años,9,19
Metán,Salta,2024,Dengue,De 15 a 19 años,17,7
Metán,Salta,2024,Dengue,De 20 a 24 años,11,54
Molinos,Salta,2024,Dengue,De 35 a 44 años,15,2
Orán,Salta,2024,Dengue,De 45 a 65 años,22,1
Orán,Salta,2024,Dengue,Mayores de 65 años,20,1
Orán,Salta,2024,Dengue,De 2 a 4 años,15,1
Orán,Salta,2024,Dengue,De 10 a 14 años,12,1
Orán,Salta,2024,Dengue,De 20 a 24 años,10,1
Orán,Salta,2024,Dengue,De 25 a 34 años,7,1
Rivadavia,Salta,2024,Dengue,De 35 a 44 años,22,1
Rivadavia,Salta,2024,Dengue,De 5 a 9 años,13,1
Rivadavia,Salta,2024,Dengue,De 20 a 24 años,15,2
San Lorenzo,Santa Fe,2024,Dengue,Posneonato (29 hasta 365 días),14,1
San Lorenzo,Santa Fe,2024,Dengue,De 13 a 24 meses,14,1
San Lorenzo,Santa Fe,2024,Dengue,De 2 a 4 años,12,4
San Lorenzo,Santa Fe,2024,Dengue,De 2 a 4 años,15,5
San Lorenzo,Santa Fe,2024,Dengue,De 5 a 9 años,15,18
San Lorenzo,Santa Fe,2024,Dengue,De 15 a 19 años,19,1
San Lorenzo,Santa Fe,2024,Dengue,De 20 a 24 años,22,1
San Lorenzo,Santa Fe,2024,Dengue,De 20 a 24 años,5,1
San Lorenzo,Santa Fe,2024,Dengue,De 25 a 34 años,1,4
San Martín,Santa Fe,2024,Dengue,De 45 a 65 años,1,1
San Martín,Santa Fe,2024,Dengue,De 5 a 9 años,12,17
San Martín,Santa Fe,2024,Dengue,De 10 a 14 años,17,9
San Martín,Santa Fe,2024,Dengue,De 15 a 19 años,12,18
San Martín,Santa Fe,2024,Dengue,De 15 a 19 años,15,24
San Martín,Santa Fe,2024,Dengue,De 15 a 19 años,18,2
San Martín,Santa Fe,2024,Dengue,De 20 a 24 años,16,9
San Martín,Santa Fe,2024,Dengue,De 25 a 34 años,11,37
Vera,Santa Fe,2024,Dengue,Mayores de 65 años,11,2
Vera,Santa Fe,2024,Dengue,De 15 a 19 años,14,2
Vera,Santa Fe,2024,Dengue,De 25 a 34 años,14,6
Vera,Santa Fe,2024,Dengue,De 25 a 34 años,15,6
Aguirre,Santiago del Estero,2024,Dengue,De 10 a 14 años,11,1
Aguirre,Santiago del Estero,2024,Dengue,De 10 a 14 años,9,1
Aguirre,Santiago del Estero,2024,Dengue,De 25 a 34 años,7,1
Alberdi,Santiago del Estero,2024,Dengue,De 5 a 9 años,12,1
Alberdi,Santiago del Estero,2024,Dengue,De 15 a 19 años,11,1
Alberdi,Santiago del Estero,2024,Dengue,De 25 a 34 años,15,2
Alberdi,Santiago del Estero,2024,Dengue,De 25 a 34 años,18,1
Atamisqui,Santiago del Estero,2024,Dengue,De 35 a 44 años,13,2
Atamisqui,Santiago del Estero,2024,Dengue,De 5 a 9 años,14,1
Atamisqui,Santiago del Estero,2024,Dengue,De 25 a 34 años,18,1
Avellaneda,Santiago del Estero,2024,Dengue,De 15 a 19 años,12,2
Avellaneda,Santiago del Estero,2024,Dengue,De 25 a 34 años,14,2
Banda,Santiago del Estero,2024,Dengue,De 35 a 44 años,14,69
Banda,Santiago del Estero,2024,Dengue,De 13 a 24 meses,13,3
Banda,Santiago del Estero,2024,Dengue,De 5 a 9 años,7,9
Banda,Santiago del Estero,2024,Dengue,De 10 a 14 años,18,17
Banda,Santiago del Estero,2024,Dengue,De 15 a 19 años,17,19
Banda,Santiago del Estero,2024,Dengue,De 20 a 24 años,12,57
Banda,Santiago del Estero,2024,Dengue,De 25 a 34 años,7,19
Belgrano,Santiago del Estero,2024,Dengue,De 35 a 44 años,16,1
Belgrano,Santiago del Estero,2024,Dengue,De 45 a 65 años,10,1
Belgrano,Santiago del Estero,2024,Dengue,De 20 a 24 años,19,1
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 35 a 44 años,10,122
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 35 a 44 años,4,8
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 45 a 65 años,16,201
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,Mayores de 65 años,12,58
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,Mayores de 65 años,15,40
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,Mayores de 65 años,18,20
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,Mayores de 65 años,2,1
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,Mayores de 65 años,3,3
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,Mayores de 65 años,5,3
Banda,Santiago del Estero,2024,Dengue,De 2 a 4 años,12,18
Banda,Santiago del Estero,2024,Dengue,De 5 a 9 años,16,35
Banda,Santiago del Estero,2024,Dengue,De 5 a 9 años,17,20
Banda,Santiago del Estero,2024,Dengue,De 5 a 9 años,6,5
Banda,Santiago del Estero,2024,Dengue,De 10 a 14 años,10,34
Banda,Santiago del Estero,2024,Dengue,De 10 a 14 años,8,15
Banda,Santiago del Estero,2024,Dengue,De 15 a 19 años,15,29
Banda,Santiago del Estero,2024,Dengue,De 15 a 19 años,19,4
Banda,Santiago del Estero,2024,Dengue,De 15 a 19 años,2,1
Banda,Santiago del Estero,2024,Dengue,De 15 a 19 años,5,3
Banda,Santiago del Estero,2024,Dengue,De 25 a 34 años,21,4
Banda,Santiago del Estero,2024,Dengue,De 25 a 34 años,3,3
Belgrano,Santiago del Estero,2024,Dengue,De 35 a 44 años,14,1
Belgrano,Santiago del Estero,2024,Dengue,De 35 a 44 años,9,1
Belgrano,Santiago del Estero,2024,Dengue,De 45 a 65 años,12,2
Belgrano,Santiago del Estero,2024,Dengue,De 45 a 65 años,14,1
Belgrano,Santiago del Estero,2024,Dengue,De 45 a 65 años,9,1
Belgrano,Santiago del Estero,2024,Dengue,De 5 a 9 años,9,2
Belgrano,Santiago del Estero,2024,Dengue,De 10 a 14 años,8,1
Belgrano,Santiago del Estero,2024,Dengue,De 15 a 19 años,14,1
Belgrano,Santiago del Estero,2024,Dengue,De 20 a 24 años,13,1
Belgrano,Santiago del Estero,2024,Dengue,De 25 a 34 años,16,1
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,Mayores de 65 años,17,12
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,Mayores de 65 años,20,3
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,Mayores de 65 años,7,11
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 13 a 24 meses,10,1
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 13 a 24 meses,13,28
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 2 a 4 años,18,10
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 5 a 9 años,13,245
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 10 a 14 años,12,205
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 15 a 19 años,4,4
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 20 a 24 años,1,2
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 20 a 24 años,12,110
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 25 a 34 años,24,1
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 25 a 34 años,25,2
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 25 a 34 años,4,8
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 25 a 34 años,7,35
Copo,Santiago del Estero,2024,Dengue,De 35 a 44 años,11,2
Copo,Santiago del Estero,2024,Dengue,Mayores de 65 años,1,1
Copo,Santiago del Estero,2024,Dengue,De 15 a 19 años,15,1
Copo,Santiago del Estero,2024,Dengue,De 15 a 19 años,19,1
Copo,Santiago del Estero,2024,Dengue,De 20 a 24 años,3,2
Copo,Santiago del Estero,2024,Dengue,De 25 a 34 años,1,2
Choya,Santiago del Estero,2024,Dengue,De 35 a 44 años,10,1
Choya,Santiago del Estero,2024,Dengue,De 45 a 65 años,14,2
Choya,Santiago del Estero,2024,Dengue,De 5 a 9 años,12,3
Choya,Santiago del Estero,2024,Dengue,De 25 a 34 años,15,1
Choya,Santiago del Estero,2024,Dengue,De 25 a 34 años,16,1
Figueroa,Santiago del Estero,2024,Dengue,De 35 a 44 años,16,2
Figueroa,Santiago del Estero,2024,Dengue,De 45 a 65 años,16,2
Figueroa,Santiago del Estero,2024,Dengue,De 15 a 19 años,16,1
Rosario,Santa Fe,2024,Dengue,Mayores de 65 años,12,123
Rosario,Santa Fe,2024,Dengue,Mayores de 65 años,8,93
Rosario,Santa Fe,2024,Dengue,Posneonato (29 hasta 365 días),12,23
Rosario,Santa Fe,2024,Dengue,De 13 a 24 meses,15,8
Rosario,Santa Fe,2024,Dengue,De 13 a 24 meses,18,3
Rosario,Santa Fe,2024,Dengue,De 2 a 4 años,7,31
Rosario,Santa Fe,2024,Dengue,De 10 a 14 años,17,111
Rosario,Santa Fe,2024,Dengue,De 15 a 19 años,12,269
Rosario,Santa Fe,2024,Dengue,De 20 a 24 años,15,162
Rosario,Santa Fe,2024,Dengue,De 20 a 24 años,17,76
Rosario,Santa Fe,2024,Dengue,De 20 a 24 años,19,25
Rosario,Santa Fe,2024,Dengue,De 20 a 24 años,21,1
Rosario,Santa Fe,2024,Dengue,De 20 a 24 años,5,87
Rosario,Santa Fe,2024,Dengue,De 20 a 24 años,9,279
Rosario,Santa Fe,2024,Dengue,De 25 a 34 años,10,633
Rosario,Santa Fe,2024,Dengue,De 25 a 34 años,9,610
San Cristóbal,Santa Fe,2024,Dengue,De 45 a 65 años,11,82
San Cristóbal,Santa Fe,2024,Dengue,De 13 a 24 meses,10,1
San Cristóbal,Santa Fe,2024,Dengue,De 2 a 4 años,16,4
San Cristóbal,Santa Fe,2024,Dengue,De 2 a 4 años,9,2
San Cristóbal,Santa Fe,2024,Dengue,De 5 a 9 años,13,17
San Cristóbal,Santa Fe,2024,Dengue,De 10 a 14 años,15,20
San Cristóbal,Santa Fe,2024,Dengue,De 10 a 14 años,18,6
San Cristóbal,Santa Fe,2024,Dengue,De 15 a 19 años,10,32
San Cristóbal,Santa Fe,2024,Dengue,De 15 a 19 años,11,37
San Cristóbal,Santa Fe,2024,Dengue,De 20 a 24 años,18,1
San Javier,Santa Fe,2024,Dengue,De 35 a 44 años,12,8
San Javier,Santa Fe,2024,Dengue,De 35 a 44 años,3,1
San Javier,Santa Fe,2024,Dengue,De 45 a 65 años,16,6
San Javier,Santa Fe,2024,Dengue,Mayores de 65 años,12,9
San Javier,Santa Fe,2024,Dengue,Mayores de 65 años,15,3
San Javier,Santa Fe,2024,Dengue,De 5 a 9 años,15,2
San Javier,Santa Fe,2024,Dengue,De 15 a 19 años,15,3
San Javier,Santa Fe,2024,Dengue,De 15 a 19 años,20,1
San Javier,Santa Fe,2024,Dengue,De 15 a 19 años,9,2
San Javier,Santa Fe,2024,Dengue,De 25 a 34 años,17,2
San Jerónimo,Santa Fe,2024,Dengue,De 35 a 44 años,17,10
San Jerónimo,Santa Fe,2024,Dengue,De 35 a 44 años,6,13
San Jerónimo,Santa Fe,2024,Dengue,De 35 a 44 años,7,24
San Jerónimo,Santa Fe,2024,Dengue,De 20 a 24 años,8,10
San Justo,Santa Fe,2024,Dengue,De 45 a 65 años,13,16
San Justo,Santa Fe,2024,Dengue,De 45 a 65 años,8,2
San Justo,Santa Fe,2024,Dengue,Mayores de 65 años,17,1
San Justo,Santa Fe,2024,Dengue,De 2 a 4 años,17,1
San Justo,Santa Fe,2024,Dengue,De 10 a 14 años,14,14
San Justo,Santa Fe,2024,Dengue,De 10 a 14 años,9,4
San Justo,Santa Fe,2024,Dengue,De 15 a 19 años,13,4
San Justo,Santa Fe,2024,Dengue,De 20 a 24 años,12,25
San Justo,Santa Fe,2024,Dengue,De 25 a 34 años,13,14
San Justo,Santa Fe,2024,Dengue,De 25 a 34 años,26,1
San Lorenzo,Santa Fe,2024,Dengue,De 35 a 44 años,17,16
San Lorenzo,Santa Fe,2024,Dengue,De 35 a 44 años,19,3
San Lorenzo,Santa Fe,2024,Dengue,De 35 a 44 años,3,4
San Lorenzo,Santa Fe,2024,Dengue,De 35 a 44 años,9,41
San Lorenzo,Santa Fe,2024,Dengue,Mayores de 65 años,14,27
Castellanos,Santa Fe,2024,Dengue,De 20 a 24 años,12,82
Castellanos,Santa Fe,2024,Dengue,De 20 a 24 años,8,11
Castellanos,Santa Fe,2024,Dengue,De 25 a 34 años,1,3
Castellanos,Santa Fe,2024,Dengue,De 25 a 34 años,13,141
Constitución,Santa Fe,2024,Dengue,De 45 a 65 años,18,1
Constitución,Santa Fe,2024,Dengue,De 25 a 34 años,6,1
Garay,Santa Fe,2024,Dengue,De 45 a 65 años,14,5
Garay,Santa Fe,2024,Dengue,De 45 a 65 años,15,9
Garay,Santa Fe,2024,Dengue,De 45 a 65 años,9,3
Garay,Santa Fe,2024,Dengue,De 5 a 9 años,15,1
Garay,Santa Fe,2024,Dengue,De 5 a 9 años,16,3
Garay,Santa Fe,2024,Dengue,De 10 a 14 años,13,3
Garay,Santa Fe,2024,Dengue,De 15 a 19 años,12,3
Garay,Santa Fe,2024,Dengue,De 25 a 34 años,2,1
General López,Santa Fe,2024,Dengue,De 35 a 44 años,13,27
General López,Santa Fe,2024,Dengue,De 45 a 65 años,15,15
General López,Santa Fe,2024,Dengue,De 45 a 65 años,19,2
General López,Santa Fe,2024,Dengue,De 45 a 65 años,9,7
General López,Santa Fe,2024,Dengue,Mayores de 65 años,11,7
General López,Santa Fe,2024,Dengue,Mayores de 65 años,8,2
General López,Santa Fe,2024,Dengue,De 10 a 14 años,13,5
General López,Santa Fe,2024,Dengue,De 15 a 19 años,15,6
General López,Santa Fe,2024,Dengue,De 15 a 19 años,16,4
General López,Santa Fe,2024,Dengue,De 15 a 19 años,9,1
General López,Santa Fe,2024,Dengue,De 25 a 34 años,15,4
General Obligado,Santa Fe,2024,Dengue,De 35 a 44 años,19,1
General Obligado,Santa Fe,2024,Dengue,De 35 a 44 años,20,2
General Obligado,Santa Fe,2024,Dengue,De 45 a 65 años,4,3
General Obligado,Santa Fe,2024,Dengue,Mayores de 65 años,17,6
General Obligado,Santa Fe,2024,Dengue,De 5 a 9 años,10,3
General Obligado,Santa Fe,2024,Dengue,De 5 a 9 años,13,9
General Obligado,Santa Fe,2024,Dengue,De 5 a 9 años,8,1
General Obligado,Santa Fe,2024,Dengue,De 10 a 14 años,14,11
General Obligado,Santa Fe,2024,Dengue,De 10 a 14 años,16,21
General Obligado,Santa Fe,2024,Dengue,De 15 a 19 años,10,2
General Obligado,Santa Fe,2024,Dengue,De 20 a 24 años,15,5
General Obligado,Santa Fe,2024,Dengue,De 25 a 34 años,13,21
Iriondo,Santa Fe,2024,Dengue,De 35 a 44 años,12,19
Iriondo,Santa Fe,2024,Dengue,De 45 a 65 años,5,1
Iriondo,Santa Fe,2024,Dengue,De 2 a 4 años,15,1
Iriondo,Santa Fe,2024,Dengue,De 2 a 4 años,9,2
Iriondo,Santa Fe,2024,Dengue,De 5 a 9 años,15,5
Iriondo,Santa Fe,2024,Dengue,De 5 a 9 años,16,6
Iriondo,Santa Fe,2024,Dengue,De 10 a 14 años,11,13
Iriondo,Santa Fe,2024,Dengue,De 20 a 24 años,11,12
Iriondo,Santa Fe,2024,Dengue,De 20 a 24 años,8,3
La Capital,Santa Fe,2024,Dengue,De 35 a 44 años,1,3
La Capital,Santa Fe,2024,Dengue,Mayores de 65 años,17,31
La Capital,Santa Fe,2024,Dengue,Mayores de 65 años,19,7
La Capital,Santa Fe,2024,Dengue,Mayores de 65 años,20,2
La Capital,Santa Fe,2024,Dengue,De 5 a 9 años,5,5
La Capital,Santa Fe,2024,Dengue,De 10 a 14 años,12,107
La Capital,Santa Fe,2024,Dengue,De 10 a 14 años,14,75
La Capital,Santa Fe,2024,Dengue,De 15 a 19 años,3,7
La Capital,Santa Fe,2024,Dengue,De 15 a 19 años,7,26
La Capital,Santa Fe,2024,Dengue,De 20 a 24 años,16,66
La Capital,Santa Fe,2024,Dengue,De 20 a 24 años,2,2
La Capital,Santa Fe,2024,Dengue,De 20 a 24 años,20,3
La Capital,Santa Fe,2024,Dengue,De 20 a 24 años,21,2
La Capital,Santa Fe,2024,Dengue,De 20 a 24 años,3,11
Las Colonias,Santa Fe,2024,Dengue,De 35 a 44 años,6,10
Las Colonias,Santa Fe,2024,Dengue,De 45 a 65 años,10,50
Las Colonias,Santa Fe,2024,Dengue,De 45 a 65 años,12,107
Las Colonias,Santa Fe,2024,Dengue,Posneonato (29 hasta 365 días),12,1
Las Colonias,Santa Fe,2024,Dengue,Posneonato (29 hasta 365 días),14,2
Las Colonias,Santa Fe,2024,Dengue,De 13 a 24 meses,15,1
Las Colonias,Santa Fe,2024,Dengue,De 2 a 4 años,14,10
Las Colonias,Santa Fe,2024,Dengue,De 2 a 4 años,15,2
Las Colonias,Santa Fe,2024,Dengue,De 5 a 9 años,14,21
Las Colonias,Santa Fe,2024,Dengue,De 15 a 19 años,8,12
Las Colonias,Santa Fe,2024,Dengue,De 20 a 24 años,17,17
Las Colonias,Santa Fe,2024,Dengue,De 20 a 24 años,5,4
Las Colonias,Santa Fe,2024,Dengue,De 20 a 24 años,6,6
Las Colonias,Santa Fe,2024,Dengue,De 20 a 24 años,7,11
9 de Julio,Santa Fe,2024,Dengue,De 35 a 44 años,13,23
9 de Julio,Santa Fe,2024,Dengue,De 35 a 44 años,5,9
9 de Julio,Santa Fe,2024,Dengue,De 35 a 44 años,7,14
9 de Julio,Santa Fe,2024,Dengue,De 45 a 65 años,15,25
9 de Julio,Santa Fe,2024,Dengue,De 45 a 65 años,20,2
9 de Julio,Santa Fe,2024,Dengue,Mayores de 65 años,15,5
9 de Julio,Santa Fe,2024,Dengue,De 13 a 24 meses,9,1
9 de Julio,Santa Fe,2024,Dengue,De 5 a 9 años,12,16
9 de Julio,Santa Fe,2024,Dengue,De 5 a 9 años,15,3
9 de Julio,Santa Fe,2024,Dengue,De 15 a 19 años,14,10
9 de Julio,Santa Fe,2024,Dengue,De 15 a 19 años,15,7
9 de Julio,Santa Fe,2024,Dengue,De 20 a 24 años,16,5
9 de Julio,Santa Fe,2024,Dengue,De 20 a 24 años,2,1
9 de Julio,Santa Fe,2024,Dengue,De 20 a 24 años,6,7
9 de Julio,Santa Fe,2024,Dengue,De 25 a 34 años,3,1
Rosario,Santa Fe,2024,Dengue,Neonato (hasta 28 días),7,2
Rosario,Santa Fe,2024,Dengue,De 35 a 44 años,4,96
Rosario,Santa Fe,2024,Dengue,De 45 a 65 años,21,3
Rosario,Santa Fe,2024,Dengue,De 45 a 65 años,22,1
Rosario,Santa Fe,2024,Dengue,De 45 a 65 años,3,59
Rosario,Santa Fe,2024,Dengue,De 45 a 65 años,5,168
Rosario,Santa Fe,2024,Dengue,Mayores de 65 años,15,73
Rosario,Santa Fe,2024,Dengue,Mayores de 65 años,23,2
Rosario,Santa Fe,2024,Dengue,Posneonato (29 hasta 365 días),20,1
Rosario,Santa Fe,2024,Dengue,Posneonato (29 hasta 365 días),5,3
Rosario,Santa Fe,2024,Dengue,De 13 a 24 meses,16,7
Rosario,Santa Fe,2024,Dengue,De 2 a 4 años,16,37
Rosario,Santa Fe,2024,Dengue,De 5 a 9 años,15,169
Rosario,Santa Fe,2024,Dengue,De 5 a 9 años,20,7
Rosario,Santa Fe,2024,Dengue,De 15 a 19 años,21,4
Rosario,Santa Fe,2024,Dengue,De 25 a 34 años,19,53
Rosario,Santa Fe,2024,Dengue,De 25 a 34 años,2,34
Rosario,Santa Fe,2024,Dengue,De 25 a 34 años,7,330
San Cristóbal,Santa Fe,2024,Dengue,De 35 a 44 años,1,1
San Cristóbal,Santa Fe,2024,Dengue,De 35 a 44 años,8,27
Pilcomayo,Formosa,2024,Dengue,De 25 a 34 años,20,2
Pilcomayo,Formosa,2024,Dengue,De 25 a 34 años,9,3
Pirané,Formosa,2024,Dengue,De 45 a 65 años,1,20
Pirané,Formosa,2024,Dengue,De 45 a 65 años,9,33
Pirané,Formosa,2024,Dengue,Mayores de 65 años,1,8
Pirané,Formosa,2024,Dengue,Mayores de 65 años,11,8
Pirané,Formosa,2024,Dengue,Mayores de 65 años,12,7
Pirané,Formosa,2024,Dengue,De 10 a 14 años,17,1
Pirané,Formosa,2024,Dengue,De 10 a 14 años,22,1
Pirané,Formosa,2024,Dengue,De 10 a 14 años,4,22
Pirané,Formosa,2024,Dengue,De 15 a 19 años,1,10
Pirané,Formosa,2024,Dengue,De 15 a 19 años,12,6
Pirané,Formosa,2024,Dengue,De 15 a 19 años,14,6
Pirané,Formosa,2024,Dengue,De 20 a 24 años,15,5
Pirané,Formosa,2024,Dengue,De 20 a 24 años,19,3
Pirané,Formosa,2024,Dengue,De 20 a 24 años,9,16
Ramón Lista,Formosa,2024,Dengue,De 10 a 14 años,17,1
Ramón Lista,Formosa,2024,Dengue,De 25 a 34 años,10,1
El Carmen,Jujuy,2024,Dengue,De 35 a 44 años,16,135
El Carmen,Jujuy,2024,Dengue,De 35 a 44 años,19,36
El Carmen,Jujuy,2024,Dengue,De 45 a 65 años,14,232
El Carmen,Jujuy,2024,Dengue,De 45 a 65 años,18,60
